58000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Morton Grove        ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,3.000000  ,S,U,G  ,100,NULL,NULL
59000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Mount Prospect      ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,3.000000  ,S,U,G  ,   ,NULL,NULL
60000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Niles               ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,3.000000  ,S,U,G  ,   ,NULL,NULL
61000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Oak Lawn            ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,5.000000  ,S,U,G  ,100,NULL,NULL
62000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Oak Park            ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,8.000000  ,S,U,G  ,100,NULL,NULL
63000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Park Forest         ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,5.000000  ,S,U,G  ,100,NULL,NULL
64000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Park Ridge          ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,2.000000  ,S,U,G  ,100,NULL,NULL
65000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,River Forest        ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,1.000000  ,S,U,G  ,100,NULL,NULL
66000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,River Grove         ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,NULL,NULL,1000 ,NULL,3.750000  ,S,U,G  ,100,NULL,NULL
67000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Rolling Meadows     ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,3.000000  ,S,U,G  ,100,NULL,NULL
68000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Schaumburg          ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,1.000000  ,S,U,G  ,100,NULL,NULL
69000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Skokie              ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,NULL,NULL,1000 ,NULL,3.000000  ,S,U,G  ,100,NULL,NULL
70000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Stickney            ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,5.000000  ,S,U,G  ,100,NULL,NULL
71000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Stone Park          ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,2.000000  ,S,U,G  ,100,NULL,NULL
72000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Streamwood          ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,3.000000  ,S,U,G  ,100,NULL,NULL
73000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,University Park     ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,1.000000  ,S,U,G  ,100,NULL,NULL
74000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Westchester         ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,150.00     ,     ,       ,          , , ,G  ,100,NULL,NULL
75000,Cook,X,Cook County Recorder,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,2,48.50,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Wilmette            ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,3.000000  ,S,U,G  ,0  ,NULL,NULL
77000,Crawford,X,Crawford County Recorder,2,40.00,NULL,NULL,NULL,NULL,2.00,2,40.00,NULL,NULL,NULL,NULL,2.00,2,40.00,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78000,Cumberland,X,Cumberland County Recorder,2,45.00,NULL,NULL,NULL,NULL,2.00,2,45.00,NULL,NULL,NULL,NULL,2.00,2,45.00,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79000,De Kalb,X,De Kalb County Recorder,4,39.00,NULL,NULL,NULL,NULL,1.00,4,39.00,NULL,NULL,NULL,NULL,1.00,4,39.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80000,De Kalb,X,De Kalb County Recorder,4,39.00,NULL,NULL,NULL,NULL,1.00,4,39.00,NULL,NULL,NULL,NULL,1.00,4,39.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Sycamore            ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81000,De Witt,X,De Witt County Recorder,4,28.00,NULL,NULL,NULL,NULL,1.00,4,28.00,NULL,NULL,NULL,NULL,1.00,4,28.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82000,Douglas,X,Douglas County Recorder,4,43.00,NULL,NULL,NULL,NULL,1.00,4,43.00,NULL,NULL,NULL,NULL,1.00,4,43.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82500,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Addison             ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,2.500000  ,NULL,NULL,NULL,100,NULL,NULL
84000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Aurora              ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,NULL,NULL,1000 ,NULL,3.000000  ,S,U,G  ,100,NULL,NULL
85000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Bartlett            ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,3.000000  ,S,U,G  ,100,NULL,NULL
86000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Bollingbrook        ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,500  ,NULL,3.750000  ,S,U,G  ,100,NULL,NULL
87000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Carol Stream        ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,3.000000  ,S,U,G  ,100,NULL,NULL
88000,Du Page,X,Du Page County Recorder,4,30.00,NULL,NULL,NULL,NULL,1.00,4,30.00,NULL,NULL,NULL,NULL,1.00,4,30.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Chicago             ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,NULL,NULL,1000 ,NULL,3.750000  ,S,U,G  ,100,NULL,NULL
89000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Elk Grove Village   ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,3.000000  ,S,U,G  ,100,NULL,NULL
90000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Elmhurst            ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,1.50000   ,S,U,G  ,100,NULL,NULL
91000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Glen Ellyn          ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,3.000000  ,S,U,G  ,100,NULL,NULL
92000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Glendale Heights    ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,3.000000  ,S,U,G  ,100,NULL,NULL
93000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Hanover Park        ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,500  ,NULL,1.50000   ,S,U,G  ,100,NULL,NULL
94000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Naperville          ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,NULL,NULL,500  ,NULL,1.50000   ,S,U,G  ,100,NULL,NULL
95000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Schaumburg          ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,1.00000   ,S,U,G  ,100,NULL,NULL
96000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,West Chicago        ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,500  ,NULL,3.750000  ,S,U,G  ,100,NULL,NULL
97000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Wheaton             ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,2.50000   ,S,U,G  ,100,NULL,NULL
98000,Du Page,X,Du Page County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Woodridge           ,X,Mortgage            ,Deed                ,NULL,NULL,NULL,1000 ,NULL,2.50000   ,S,U,G  ,100,NULL,NULL
100000,Edgar,X,Edgar County Recorder,4,48.00,NULL,NULL,NULL,NULL,1.00,4,48.00,NULL,NULL,NULL,NULL,1.00,4,48.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101000,Edwards,X,Edwards County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102000,Effingham,X,Effingham County Recorder,4,37.00,NULL,NULL,NULL,NULL,1.00,4,37.00,NULL,NULL,NULL,NULL,1.00,4,37.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103000,Fayette,X,Fayette County Recorder,4,42.00,NULL,NULL,NULL,NULL,1.00,4,42.00,NULL,NULL,NULL,NULL,1.00,4,42.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104000,Ford,X,Ford County Recorder,4,39.00,NULL,NULL,NULL,NULL,1.00,4,39.00,NULL,NULL,NULL,NULL,1.00,4,39.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105000,Franklin,X,Franklin County Recorder,4,41.00,NULL,NULL,NULL,NULL,1.00,4,41.00,NULL,NULL,NULL,NULL,1.00,4,41.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106000,Fulton,X,Fulton County Recorder,4,51.00,NULL,NULL,NULL,NULL,1.00,4,51.00,NULL,NULL,NULL,NULL,1.00,4,51.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107000,Gallatin,X,Gallatin County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108000,Greene,X,Greene County Recorder,4,54.00,NULL,NULL,NULL,NULL,1.00,4,54.00,NULL,NULL,NULL,NULL,1.00,4,54.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109000,Grundy,X,Grundy County Recorder,4,35.00,NULL,NULL,NULL,NULL,1.00,4,35.00,NULL,NULL,NULL,NULL,1.00,4,35.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,Channahon           ,X,Mortgage            ,Deed                ,City of {{TWNCTYOF}} Stamps   ,           ,           ,1000 ,       ,3.000000  ,S,U,G  ,   ,NULL,NULL
110000,Grundy,X,Grundy County Recorder,4,35.00,NULL,NULL,NULL,NULL,1.00,4,35.00,NULL,NULL,NULL,NULL,1.00,4,35.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111000,Hamilton,X,Hamilton County Recorder,4,59.50,NULL,NULL,NULL,NULL,1.00,4,59.50,NULL,NULL,NULL,NULL,1.00,4,59.50,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112000,Hancock,X,Hancock County Recorder,4,45.00,NULL,NULL,NULL,NULL,1.00,4,45.00,NULL,NULL,NULL,NULL,1.00,4,45.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113000,Hardin,X,Hardin County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114000,Henderson,X,Henderson County Recorder,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,4,40.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115000,Henry,X,Henry County Recorder,4,41.00,NULL,NULL,NULL,NULL,1.00,4,41.00,NULL,NULL,NULL,NULL,1.00,4,41.00,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,0.25000,S,U,NULL,NULL,NULL,NULL,NULL,NULL,NULL,X,Mortgage            ,Deed                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
